,Appt. Date,Acct,Vehicle Code,Trip#,PickUp Time,PickUp Address,Arrival Time,D/Off Address,Rider Fare,PickUp Lat,PickUp Lng,PickUp Zipcode,D/Off Lat,D/Off Lng,D/Off Zipcode,D/Off Type,Time Slots,Weekday
13979,10/26/2019,SPC,9-953,16199,1185,7200 Angling Rd.,1215,9934 West FG Ave,$4.00 ,42.2131486,-85.6401958,49024,42.3429829,-85.7440313,49009,premise,Slot 11 : 19:00 - 19:59,Saturday
14699,10/28/2019,SPC,9-951,16200,1185,620 Northampton,1215,3302 Mandigo Ave,$4.00 ,42.2977099,-85.6397118,49006,42.1565895,-85.5607519,49002,street_address,Slot 11 : 19:00 - 19:59,Monday
345,1/10/2019,SPC,9-963,16201,1185,8850 Shaver Rd,1215,5639 Attleberry Ave,$4.00 ,42.1889034,-85.6039713,49024,42.2147783,-85.660485,49009,premise,Slot 11 : 19:00 - 19:59,Thursday
1085,2/10/2019,SPC,9-942,16202,1185,2300 Portage St,1215,1322 Center St.,$4.00 ,42.2671366,-85.5717427,49001,42.3012828,-85.5638587,49048,street_address,Slot 11 : 19:00 - 19:59,Sunday
16587,10/31/2019,ADA,9-945,16203,1185,2615 Beethoven Ave,1215,3102 Barney Rd,$3.00 ,42.1703783,-85.6204598,49024,42.318343,-85.6277292,49004,premise,Slot 11 : 19:00 - 19:59,Thursday
5125,9/10/2019,SPC,9-940,16204,1185,6767 W O Ave,1215,149 Parklane,$4.00 ,42.2272007,-85.6807872,49009,42.2910695,-85.5872721,49007,street_address,Slot 11 : 19:00 - 19:59,Tuesday
15588,10/30/2019,SPC,9-973,16205,1185,6767 W O Ave,1215,149 Parklane,$4.00 ,42.2272007,-85.6807872,49009,42.2910695,-85.5872721,49007,street_address,Slot 11 : 19:00 - 19:59,Wednesday
2812,5/10/2019,SPC,9-946,16206,1185,1700 Bronson Way,1215,6600 Constitution Blvd,$4.00 ,42.3047248,-85.6544852,49009,42.2212724,-85.6030875,49024,premise,Slot 11 : 19:00 - 19:59,Friday
2880,5/10/2019,SPC,9-958,16207,1185,7200 Angling Rd.,1205,6840 W Main St,$4.00 ,42.2131486,-85.6401958,49024,42.2963629,-85.6843774,49009,premise,Slot 11 : 19:00 - 19:59,Friday
2143,4/10/2019,ADA,9-963,16208,1185,108 W Lovell St,1215,1327 Royce Ave,$3.00 ,42.2888714,-85.5832356,49007,42.2555891,-85.5635254,49001,premise,Slot 11 : 19:00 - 19:59,Wednesday
870,2/10/2019,ADA,9-970,16209,1185,1903 W Michigan,1215,3508 Lincolnshire Blvd,$3.00 ,42.2845248,-85.6102235,49008,42.2569035,-85.5556076,49001,street_address,Slot 11 : 19:00 - 19:59,Sunday
12034,10/23/2019,SPC,9-973,16210,1185,8450 N 43rd St,1215,6606 Westshire St,$4.00 ,42.3781952,-85.3537075,49012,42.2213048,-85.617026,49024,premise,Slot 11 : 19:00 - 19:59,Wednesday
7911,10/15/2019,ADA,9-946,16211,1190,418 E Walnut St,1220,5510 Redcoat Ln.,$3.00 ,42.2858686,-85.5785152,49007,42.2804655,-85.6594115,49009,premise,Slot 11 : 19:00 - 19:59,Tuesday
4291,8/10/2019,SPC,9-963,16212,1190,2800 Gull Rd,1220,550 W Crosstown Pkwy,$4.00 ,42.3120056,-85.5446723,49048,42.2758023,-85.5921993,49008,premise,Slot 11 : 19:00 - 19:59,Saturday
5501,10/10/2019,SPC,9-973,16213,1200,3026 Witters Ct,1230,591 E Ridge Cir,$4.00 ,42.1651843,-85.6263873,49024,42.2914951,-85.6693732,49009,premise,Slot 12 : 20:00 - 20:59,Thursday
12624,10/24/2019,SPC,9-957,16214,1200,2001 S 11th St,1230,3527 Portage St.,$4.00 ,42.2715451,-85.6572937,49009,42.2565491,-85.5632907,49001,street_address,Slot 12 : 20:00 - 20:59,Thursday
10106,10/18/2019,ADA,9-940,16215,1200,2030 Portage Rd.,1230,1327 Royce Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2555891,-85.5635254,49001,premise,Slot 12 : 20:00 - 20:59,Friday
6505,11/10/2019,ADA,9-973,16216,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Sunday
13678,10/25/2019,ADA,9-972,16217,1200,2030 Portage Rd.,1230,1327 Royce Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2555891,-85.5635254,49001,premise,Slot 12 : 20:00 - 20:59,Friday
1861,3/10/2019,SPC,9-972,16218,1200,5331 Colony Woods Dr,1230,3600 E Cork St,$4.00 ,42.1995559,-85.6548263,49009,42.2599334,-85.5338168,49001,premise,Slot 12 : 20:00 - 20:59,Sunday
3215,7/10/2019,SPC,9-958,16219,1200,2030 Portage Rd.,1230,8038 Interlochen St,$4.00 ,42.2712866,-85.5732099,49001,42.200648,-85.6956078,49009,premise,Slot 12 : 20:00 - 20:59,Wednesday
4639,9/10/2019,SPC,9-951,16220,1200,2030 Portage Rd.,1230,6191 N. Riverview Dr.,$4.00 ,42.2712866,-85.5732099,49001,42.3499697,-85.5516001,49004,premise,Slot 12 : 20:00 - 20:59,Tuesday
3931,8/10/2019,SPC,9-951,16221,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Saturday
8952,10/17/2019,SPC,9-972,16222,1200,2030 Portage Rd.,1230,8038 Interlochen St,$4.00 ,42.2712866,-85.5732099,49001,42.200648,-85.6956078,49009,premise,Slot 12 : 20:00 - 20:59,Thursday
10438,10/21/2019,ADA,9-956,16223,1200,120 Roberson St,1230,8640 Tozer Ct,$3.00 ,42.3014604,-85.5829114,49007,42.1916966,-85.6269777,49024,street_address,Slot 12 : 20:00 - 20:59,Monday
9531,10/17/2019,SPC,9-973,16224,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Thursday
2295,4/10/2019,ADA,9-972,16225,1200,2030 Portage Rd.,1230,1327 Royce Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2555891,-85.5635254,49001,premise,Slot 12 : 20:00 - 20:59,Wednesday
12941,10/24/2019,SPC,9-957,16226,1200,2001 S 11th St,1230,1326 Barney Rd,$4.00 ,42.2715451,-85.6572937,49009,42.3186986,-85.6038758,49004,street_address,Slot 12 : 20:00 - 20:59,Thursday
13919,10/26/2019,SPC,9-953,16227,1200,3026 Witters Ct,1230,591 E Ridge Cir,$4.00 ,42.1651843,-85.6263873,49024,42.2914951,-85.6693732,49009,premise,Slot 12 : 20:00 - 20:59,Saturday
14846,10/29/2019,AGRO,9-973,16228,1200,5121 S Westnedge Ave,1230,1408 Reed Ave.,$6.00 ,42.2421406,-85.5875781,49002,42.2739481,-85.5624945,49001,premise,Slot 12 : 20:00 - 20:59,Tuesday
7051,10/14/2019,ADA,9-972,16229,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Monday
16809,10/31/2019,SPC,9-957,16230,1200,6839 S Westnedge,1230,3475 Austrian Pine Way,$4.00 ,42.2180157,-85.5883818,49002,42.2151137,-85.6324298,49024,street_address,Slot 12 : 20:00 - 20:59,Thursday
12119,10/23/2019,SPC,9-963,16231,1200,2030 Portage Rd.,1230,6191 N. Riverview Dr.,$4.00 ,42.2712866,-85.5732099,49001,42.3499697,-85.5516001,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
15503,10/30/2019,ADA,9-962,16232,1200,3245 South 8th St,1230,4694 Horton Dr,$3.00 ,42.2593888,-85.686889,49009,42.2514399,-85.6470636,49009,street_address,Slot 12 : 20:00 - 20:59,Wednesday
6671,12/10/2019,SPC,9-957,16233,1200,1700 Bronson Way,1230,6600 Constitution Blvd,$4.00 ,42.3047248,-85.6544852,49009,42.2212724,-85.6030875,49024,premise,Slot 12 : 20:00 - 20:59,Tuesday
8696,10/16/2019,SPC,9-951,16234,1200,2030 Portage Rd.,1230,6191 N. Riverview Dr.,$4.00 ,42.2712866,-85.5732099,49001,42.3499697,-85.5516001,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
10283,10/19/2019,SPC,9-958,16235,1200,7200 Angling Rd.,1230,9934 West FG Ave,$4.00 ,42.2131486,-85.6401958,49024,42.3429829,-85.7440313,49009,premise,Slot 12 : 20:00 - 20:59,Saturday
10896,10/21/2019,ADA,9-972,16236,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Monday
12607,10/24/2019,ADA,9-942,16237,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Thursday
7411,10/14/2019,ADA,9-963,16238,1200,120 Roberson St,1230,8640 Tozer Ct,$3.00 ,42.3014604,-85.5829114,49007,42.1916966,-85.6269777,49024,street_address,Slot 12 : 20:00 - 20:59,Monday
1145,2/10/2019,ADA,9-942,16239,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Sunday
10304,10/19/2019,SPC,9-949,16240,1200,3026 Witters Ct,1230,591 E Ridge Cir,$4.00 ,42.1651843,-85.6263873,49024,42.2914951,-85.6693732,49009,premise,Slot 12 : 20:00 - 20:59,Saturday
9580,10/18/2019,SPC,9-940,16241,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Friday
16194,10/31/2019,SPC,9-973,16242,1200,5330 W Main St,1230,4250 Leisure Ln,$4.00 ,42.2967713,-85.654445,49009,42.2899382,-85.6421558,49006,street_address,Slot 12 : 20:00 - 20:59,Thursday
15347,10/29/2019,SPC,9-951,16243,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Tuesday
5109,9/10/2019,ADA,9-951,16244,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Tuesday
12074,10/23/2019,ADA,9-963,16245,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
5751,10/10/2019,ADA,9-940,16246,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Thursday
8792,10/16/2019,ADA,9-951,16247,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
653,1/10/2019,SPC,9-976,16248,1200,6600 W Main St,1230,3819 Pontiac Ave,$4.00 ,42.2964863,-85.6794835,49009,42.3092526,-85.6369418,49006,premise,Slot 12 : 20:00 - 20:59,Thursday
6396,11/10/2019,ADA,9-973,16249,1200,2030 Portage Rd.,1230,1327 Royce Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2555891,-85.5635254,49001,premise,Slot 12 : 20:00 - 20:59,Sunday
5585,10/10/2019,SPC,9-972,16250,1200,2030 Portage Rd.,1230,8038 Interlochen St,$4.00 ,42.2712866,-85.5732099,49001,42.200648,-85.6956078,49009,premise,Slot 12 : 20:00 - 20:59,Thursday
1188,2/10/2019,SPC,9-942,16251,1200,2030 Portage Rd.,1230,6191 N. Riverview Dr.,$4.00 ,42.2712866,-85.5732099,49001,42.3499697,-85.5516001,49004,premise,Slot 12 : 20:00 - 20:59,Sunday
13772,10/25/2019,SPC,9-972,16252,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Friday
9289,10/17/2019,ADA,9-973,16253,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Thursday
9067,10/17/2019,ADA,9-973,16254,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Thursday
9994,10/18/2019,SPC,9-956,16255,1200,700 Martin Luther King Dr,1230,416 S Burdick St,$4.00 ,42.2219938,-85.596865,49024,42.2881594,-85.5833331,49007,premise,Slot 12 : 20:00 - 20:59,Friday
1213,2/10/2019,SPC,9-940,16256,1200,5400 Holiday Ter,1230,6470 N. 12th. St.,$4.00 ,42.2658996,-85.6551463,49009,42.3533458,-85.6482438,49009,premise,Slot 12 : 20:00 - 20:59,Sunday
5350,10/10/2019,SPC,9-951,16257,1200,2001 S 11th St,1230,3527 Portage St.,$4.00 ,42.2715451,-85.6572937,49009,42.2565491,-85.5632907,49001,street_address,Slot 12 : 20:00 - 20:59,Thursday
9155,10/17/2019,SPC,9-940,16258,1200,2001 S 11th St,1230,1326 Barney Rd,$4.00 ,42.2715451,-85.6572937,49009,42.3186986,-85.6038758,49004,street_address,Slot 12 : 20:00 - 20:59,Thursday
16775,10/31/2019,ADA,9-950,16259,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Thursday
15662,10/30/2019,SPC,9-951,16260,1200,2030 Portage Rd.,1230,6191 N. Riverview Dr.,$4.00 ,42.2712866,-85.5732099,49001,42.3499697,-85.5516001,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
1409,3/10/2019,SPC,9-953,16261,1200,2001 S 11th St,1230,3527 Portage St.,$4.00 ,42.2715451,-85.6572937,49009,42.2565491,-85.5632907,49001,street_address,Slot 12 : 20:00 - 20:59,Sunday
12165,10/23/2019,SPC,9-952,16262,1200,6767 W O Ave,1230,149 Parklane,$4.00 ,42.2272007,-85.6807872,49009,42.2910695,-85.5872721,49007,street_address,Slot 12 : 20:00 - 20:59,Wednesday
2621,4/10/2019,ADA,9-972,16263,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Wednesday
2732,4/10/2019,SPC,9-972,16264,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Wednesday
496,1/10/2019,SPC,9-955,16265,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Thursday
16284,10/31/2019,SPC,9-950,16266,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Thursday
5527,10/10/2019,ADA,9-940,16267,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Thursday
2020,3/10/2019,ADA,9-962,16268,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Sunday
6157,11/10/2019,SPC,9-973,16269,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Sunday
3103,7/10/2019,ADA,9-951,16270,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
12249,10/23/2019,SPC,9-973,16271,1200,6684 N 35th St,1230,4631 Winding Way,$4.00 ,42.3558096,-85.4272201,49083,42.329466,-85.6466181,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
7681,10/15/2019,SPC,9-956,16272,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Tuesday
12872,10/24/2019,ADA,9-942,16273,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Thursday
1594,3/10/2019,ADA,9-962,16274,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Sunday
8299,10/16/2019,ADA,9-942,16275,1200, 7 Health Care Plaza,1230,6868 Mandy Lane,$3.00 ,42.2868088,-85.5796208,49007,42.2766438,-85.6834448,49009,premise,Slot 12 : 20:00 - 20:59,Wednesday
5306,10/10/2019,SPC,9-951,16276,1200,2001 S 11th St,1230,1326 Barney Rd,$4.00 ,42.2715451,-85.6572937,49009,42.3186986,-85.6038758,49004,street_address,Slot 12 : 20:00 - 20:59,Thursday
16474,10/31/2019,ADA,9-950,16277,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Thursday
9509,10/17/2019,ADA,9-949,16278,1200,6065 Gull Rd,1230,2310 Inverness Ln,$3.00 ,42.3316978,-85.5107025,49048,42.310344,-85.5523611,49048,street_address,Slot 12 : 20:00 - 20:59,Thursday
5882,10/10/2019,SPC,9-956,16279,1200,3057 Gull Rd.,1230,10765 S 34th St,$4.00 ,42.313923,-85.5422453,49048,42.1612011,-85.4317139,49097,premise,Slot 12 : 20:00 - 20:59,Thursday
14421,10/28/2019,ADA,9-973,16280,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Monday
9856,10/18/2019,ADA,9-940,16281,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Friday
11149,10/22/2019,SPC,9-973,16282,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Tuesday
1817,3/10/2019,SPC,9-962,16283,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Sunday
5892,10/10/2019,SPC,9-940,16284,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Thursday
15805,10/30/2019,ADA,9-951,16285,1200,2030 Portage Rd.,1230,5640 N Riverview Dr,$3.00 ,42.2712866,-85.5732099,49001,42.34213,-85.5552995,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
1202,2/10/2019,SPC,9-972,16286,1200,6767 W O Ave,1230,149 Parklane,$4.00 ,42.2272007,-85.6807872,49009,42.2910695,-85.5872721,49007,street_address,Slot 12 : 20:00 - 20:59,Sunday
9481,10/17/2019,SPC,9-940,16287,1200,2001 S 11th St,1230,9170 Cotters Ridge Rd,$4.00 ,42.2715451,-85.6572937,49009,42.3931275,-85.4329834,49083,premise,Slot 12 : 20:00 - 20:59,Thursday
12931,10/24/2019,SPC,9-942,16288,1200,2030 Portage Rd.,1230,7129 Marsh Ridge Trl,$4.00 ,42.2712866,-85.5732099,49001,42.3638855,-85.3092999,49012,premise,Slot 12 : 20:00 - 20:59,Thursday
13457,10/25/2019,ADA,9-972,16289,1200,2030 Portage Rd.,1230,1025 West Kalamazoo Ave,$3.00 ,42.2712866,-85.5732099,49001,42.2939641,-85.5988691,49007,premise,Slot 12 : 20:00 - 20:59,Friday
8795,10/16/2019,ADA,9-973,16290,1205,2400 Winchell Ave,1230,3102 Barney Rd,$3.00 ,42.2675977,-85.6198156,49008,42.318343,-85.6277292,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
8841,10/16/2019,ADA,9-973,16291,1205,2400 Winchell Ave,1235,709 Groveland Ave.,$3.00 ,42.2675977,-85.6198156,49008,42.3318753,-85.562597,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
4973,9/10/2019,ADA,9-970,16292,1205,2400 Winchell Ave,1235,6016 Salem Ln,$3.00 ,42.2675977,-85.6198156,49008,42.2296423,-85.585609,49002,premise,Slot 12 : 20:00 - 20:59,Tuesday
15509,10/30/2019,ADA,9-942,16293,1205,2400 Winchell Ave,1235,709 Groveland Ave.,$3.00 ,42.2675977,-85.6198156,49008,42.3318753,-85.562597,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
15776,10/30/2019,ADA,9-952,16294,1205,2400 Winchell Ave,1235,6016 Salem Ln,$3.00 ,42.2675977,-85.6198156,49008,42.2296423,-85.585609,49002,premise,Slot 12 : 20:00 - 20:59,Wednesday
5196,9/10/2019,ADA,9-972,16295,1205,2400 Winchell Ave,1235,3102 Barney Rd,$3.00 ,42.2675977,-85.6198156,49008,42.318343,-85.6277292,49004,premise,Slot 12 : 20:00 - 20:59,Tuesday
8755,10/16/2019,ADA,9-973,16296,1205,2400 Winchell Ave,1235,4766 Thistle Mill Ct,$3.00 ,42.2675977,-85.6198156,49008,42.3186069,-85.6453112,49006,street_address,Slot 12 : 20:00 - 20:59,Wednesday
1452,3/10/2019,SPC,9-950,16297,1205,359 S. Kalamazoo Mall,1235,212 N Webster St,$4.00 ,42.2890779,-85.5826753,49007,42.3370386,-85.3515546,49012,premise,Slot 12 : 20:00 - 20:59,Sunday
15840,10/30/2019,ADA,9-942,16298,1205,2400 Winchell Ave,1235,4766 Thistle Mill Ct,$3.00 ,42.2675977,-85.6198156,49008,42.3186069,-85.6453112,49006,street_address,Slot 12 : 20:00 - 20:59,Wednesday
8580,10/16/2019,ADA,9-972,16299,1205,2400 Winchell Ave,1235,6016 Salem Ln,$3.00 ,42.2675977,-85.6198156,49008,42.2296423,-85.585609,49002,premise,Slot 12 : 20:00 - 20:59,Wednesday
12105,10/23/2019,ADA,9-942,16300,1205,2400 Winchell Ave,1230,3102 Barney Rd,$3.00 ,42.2675977,-85.6198156,49008,42.318343,-85.6277292,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
15599,10/30/2019,ADA,9-942,16301,1205,2400 Winchell Ave,1230,3102 Barney Rd,$3.00 ,42.2675977,-85.6198156,49008,42.318343,-85.6277292,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
12251,10/23/2019,ADA,9-940,16302,1205,2400 Winchell Ave,1235,6016 Salem Ln,$3.00 ,42.2675977,-85.6198156,49008,42.2296423,-85.585609,49002,premise,Slot 12 : 20:00 - 20:59,Wednesday
12113,10/23/2019,ADA,9-942,16303,1205,2400 Winchell Ave,1235,709 Groveland Ave.,$3.00 ,42.2675977,-85.6198156,49008,42.3318753,-85.562597,49004,premise,Slot 12 : 20:00 - 20:59,Wednesday
2094,3/10/2019,SPC,9-951,16304,1215,6097 Gull Rd.,1245,2324 Clark Ave,$4.00 ,42.3294151,-85.5106482,49048,42.3146368,-85.5467542,49048,premise,Slot 12 : 20:00 - 20:59,Sunday
13893,10/26/2019,SPC,9-945,16305,1215,3750 W. Centre Ave,1245,4673 E Tu Ave,$4.00 ,42.3920054,-85.6362209,49009,42.1510599,-85.5338031,49097,premise,Slot 12 : 20:00 - 20:59,Saturday
2861,5/10/2019,SPC,9-958,16306,1215,6840 W Main St,1245,9934 West FG Ave,$4.00 ,42.2963629,-85.6843774,49009,42.3429829,-85.7440313,49009,premise,Slot 12 : 20:00 - 20:59,Friday
10873,10/21/2019,SPC,9-945,16307,1215,1219 S Park St,1245,1842 S 11th St,$4.00 ,42.2791374,-85.5869753,49001,42.2721726,-85.6588798,49009,premise,Slot 12 : 20:00 - 20:59,Monday
7621,10/15/2019,SPC,9-940,16308,1215,315 S Rose St,1245,9614 Woodlawn Dr,$4.00 ,42.2894471,-85.5842828,49007,42.1765034,-85.55733,49002,premise,Slot 12 : 20:00 - 20:59,Tuesday
4822,9/10/2019,SPC,9-970,16309,1215,6900 S Westnedge Ave,1245,219 Calico Ave.,$4.00 ,42.2168579,-85.590376,49002,42.1793528,-85.5873169,49002,premise,Slot 12 : 20:00 - 20:59,Tuesday
12141,10/23/2019,ADA,9-952,16310,1215,3245 South 8th St,1245,4694 Horton Dr,$3.00 ,42.2593888,-85.686889,49009,42.2514399,-85.6470636,49009,street_address,Slot 12 : 20:00 - 20:59,Wednesday
769,2/10/2019,SPC,9-942,16311,1215,3057 Gull Rd.,1245,10765 S 34th St,$4.00 ,42.313923,-85.5422453,49048,42.1612011,-85.4317139,49097,premise,Slot 12 : 20:00 - 20:59,Sunday
9102,10/17/2019,SPC,9-963,16312,1215,2001 S 11th St,1245,3527 Portage St.,$4.00 ,42.2715451,-85.6572937,49009,42.2565491,-85.5632907,49001,street_address,Slot 12 : 20:00 - 20:59,Thursday
7915,10/15/2019,ADA,9-972,16313,1215,315 S Rose St,1245,4028 Valley Ridge Dr,$3.00 ,42.2894471,-85.5842828,49007,42.2938114,-85.6391915,49006,premise,Slot 12 : 20:00 - 20:59,Tuesday
8663,10/16/2019,ADA,9-940,16314,1220,120 Roberson St,1250,2220 Gull Rd,$3.00 ,42.3014604,-85.5829114,49007,42.3075059,-85.5525249,49048,premise,Slot 12 : 20:00 - 20:59,Wednesday
15773,10/30/2019,ADA,9-940,16315,1220,120 Roberson St,1250,8613 Tozer Ct,$3.00 ,42.3014604,-85.5829114,49007,42.1924681,-85.6277886,49024,premise,Slot 12 : 20:00 - 20:59,Wednesday
1401,2/10/2019,ADA,9-963,16316,1220,120 Roberson St,1250,2220 Gull Rd,$3.00 ,42.3014604,-85.5829114,49007,42.3075059,-85.5525249,49048,premise,Slot 12 : 20:00 - 20:59,Sunday
15683,10/30/2019,ADA,9-951,16317,1220,120 Roberson St,1250,2220 Gull Rd,$3.00 ,42.3014604,-85.5829114,49007,42.3075059,-85.5525249,49048,premise,Slot 12 : 20:00 - 20:59,Wednesday
